user_id,cluster,cluster_name,cluster_profile,total_spend,avg_spend,purchase_count,unique_sessions,categories_purchased,brands_purchased,cart_to_purchase_ratio,view_to_purchase_ratio
515959651.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,1.0
516015963.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,2,2,2,0.0,3.0
516025438.0,1,Premium_Customers,"Highest spending, premium buyers",628.78,628.78,1.0,2,1,1,0.5,2.5
516036709.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,3,3,3,0.0,5.0
516061901.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,2.0
516075524.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,2,1,3,0.0,7.0
516079293.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,2,1,2,0.0,3.0
516101407.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,1.0
516108625.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,3.0
516119953.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,1.0
516168284.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,3,0.0,7.0
516173511.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,1.0,1.0
516178643.0,1,Premium_Customers,"Highest spending, premium buyers",391.26,391.26,1.0,1,1,1,0.0,0.5
516192290.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,3,0.0,3.0
516193514.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,2.0
516198933.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,3,0.0,3.0
516201000.0,3,Category_Explorers,"Most diverse, high engagement",45.82,45.82,1.0,1,1,1,0.0,1.0
516201054.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,4.0
516205614.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,1.0
516217053.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,2.0
516252282.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,2,2,2,0.0,3.0
516259366.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,2,1,1,0.0,4.0
516274279.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,1.0
516285392.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,1.0
516295627.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
516297988.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,1.0
516298680.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,1.0
516304751.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,2.0
516315346.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,3.0
516331621.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,1.0
516333716.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,1.0
516340282.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,1.0
516347193.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,2,1,3,0.0,7.0
516349490.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,2,1,0.0,2.0
516353434.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,3.0
516356192.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,2,0.0,3.0
516365365.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
516372904.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,1.0
516387497.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,4.0
516403735.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,1.0
516410272.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,2.0
516414268.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,2,1,2,0.0,4.0
516418837.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,5,0.0,5.0
516426424.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,5.0
516426855.0,3,Category_Explorers,"Most diverse, high engagement",204.33,204.33,1.0,1,1,1,0.0,1.0
516472718.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,3,0.0,14.0
516485283.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,4,0.0,5.0
516485938.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,3.0
516489361.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,9.0
516493789.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,2,0.0,2.0
516534661.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,2,0.0,11.0
516553031.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,2,7,0.0,9.0
516566900.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,1.0
516576370.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,2,1,1,0.0,6.0
516582251.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,1.0
516599324.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,1.0
516601157.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,2,1,2,0.0,6.0
516611181.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,2.0
516640053.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,5,0.0,8.0
516655343.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,7,0.0,11.0
516680618.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,3,0.0,3.0
516682007.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
516685267.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,1.0
516687848.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,3,0.0,11.0
516689799.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,1.0
516694224.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,4.0
516695404.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,1.0
516703599.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,1.0
516756157.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,1.0
516756960.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,2,2,0.0,2.0
516770039.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,2,2,0.0,2.0
516774166.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
516796091.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,2,1,1,0.0,16.0
516796470.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,2,2,2,0.0,2.0
516814218.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
516815266.0,2,Budget_Browsers,"Price-sensitive, largest segment",62.52,62.52,1.0,1,1,1,0.0,2.5
516823023.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,2.0
516825577.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,1.0
516829368.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,2.0
516846425.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,2,0.0,10.0
516851889.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,2,0.0,3.0
516868116.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,3,5,0.0,6.0
516887611.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,2,0.0,5.0
516888647.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,2,0.0,2.0
516896785.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,3.0
517009555.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
517039538.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,4.0
517081257.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
517099984.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,2,0.0,4.0
517104908.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,2.0
517111943.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,2.0
517129864.0,3,Category_Explorers,"Most diverse, high engagement",189.91,189.91,1.0,1,1,1,0.0,1.0
517147665.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,2.0
517160937.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
517229471.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,1.0
517235491.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,2,0.0,2.0
517237605.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,1.0
517256699.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,4,0.0,8.0
517257854.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,2.0
517293266.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,1.0
517294085.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,2,0.0,3.0
517302823.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,2,1,0.0,16.0
517311715.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,1.0
517395416.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,2,0.0,4.0
517401220.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,3,0.0,4.0
517404474.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,1.0
517407577.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,6,0.0,10.0
517412864.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,6.0
517416775.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,2,2,0.0,3.0
517425919.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,2.0
517438582.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,2,0.0,3.0
517448306.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,2.0
517467428.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,1.0
517503038.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,1.0
517507992.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,2,3,0.0,10.0
517522982.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,1.0
517545704.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
517598564.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
517632987.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,2,0.0,3.0
517641407.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,2,0.0,3.0
517709764.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,2,1,2,0.0,5.0
517732701.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,3,4,0.0,4.0
517784197.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
517808698.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
517820257.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,3.0
517823361.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
517837060.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
517859353.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,2,3,0.0,5.0
517859956.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,2,2,0.0,6.0
517867060.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,2.0
517868444.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,2,0.0,4.0
517902030.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,4,0.0,14.0
517909285.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,2,0.0,4.0
517925035.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,5.0
517931426.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,1.0
517945521.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,1.0
517953667.0,2,Budget_Browsers,"Price-sensitive, largest segment",213.65,106.825,2.0,1,1,1,0.0,2.3333333333333335
518008851.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,1.0
518017111.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
518057778.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,3.0
518060648.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,1.0
518082162.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,1.0
518090724.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,2.0
518093424.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,2,0.0,2.0
518171610.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,1.0
518174189.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,4.0
518193128.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
518271391.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
518297945.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,10.0
518303326.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
518307482.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,1.0
518320554.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,1.0
518324097.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,2,5,0.0,9.0
518352224.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
518353107.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
518357157.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,2,0.0,4.0
518381755.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,1.0
518384607.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,1.0
518385167.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,1.0
518419898.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,2,2,0.0,4.0
518430090.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
518431897.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,2,0.0,2.0
518446593.0,2,Budget_Browsers,"Price-sensitive, largest segment",14.16,14.16,1.0,1,1,1,0.0,1.5
518450465.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,1.0
518462319.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,1.0
518471395.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,1.0
518484380.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,1.0
518494067.0,3,Category_Explorers,"Most diverse, high engagement",43.66,43.66,1.0,1,2,2,0.0,1.0
518497482.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,4,5,0.0,6.0
518500159.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
518505752.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,2,0.0,3.0
518526791.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,2,1,1,1.0,16.0
518531303.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,2.0
518547637.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,3,0.0,17.0
518553316.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,2,2,3,0.0,5.0
518585365.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,2,0.0,4.0
518609251.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,2,1,1,0.0,2.0
518612066.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,2,0.0,4.0
518615593.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,2,6,0.0,12.0
518617099.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
518617421.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,2,0.0,3.0
518625954.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,2,0.0,2.0
518626299.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,1.0,1.0
518629873.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,1.0
518630445.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,2,2,0.0,4.0
518631754.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
518639045.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,3,0.0,8.0
518639396.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,2.0
518655660.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,1.0
518655695.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,1.0
518669256.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,2.0
518672562.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
518673158.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,4,0.0,9.0
518673182.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,2,0.0,5.0
518689178.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,3.0
518707082.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,3.0
518721540.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,2.0
518733223.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,2,3,0.0,15.0
518750817.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,1.0
518768461.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,3.0
518780152.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,2,1,4,0.0,4.0
518782633.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
518784198.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,2,0.0,2.0
518787501.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,2,1,1,0.0,8.0
518790644.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,1.0
518812053.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,2,2,0.0,4.0
518815966.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
518840573.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,2,2,3,0.0,3.0
518847663.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,3,0.0,5.0
518908920.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,12.0
518922372.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,2,2,2,0.0,4.0
518929540.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,1.0
518942204.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,1.0
518962372.0,0,Efficient_Buyers,"High conversion, moderate spending",177.2,177.2,1.0,1,1,1,0.5,1.0
518968885.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,6.0
519016531.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,4,0.0,5.0
519030655.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,2,2,0.0,3.0
519036234.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,2,0.0,4.0
519038909.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,3,0.0,6.0
519044163.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,2,0.0,2.0
519047492.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,1.0
519055229.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,2,0.0,2.0
519065384.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,4.0
519065801.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,1.0
519093799.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,1,1,1,0.0,3.0
519107250.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,2,2,3,0.0,14.0
519110631.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,1.0
519111408.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,4,0.0,9.0
519128420.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
519132528.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,1.0
519134193.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,2,0.0,2.0
519145875.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,1.0
519178197.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,1.0
519178692.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,2,0.0,2.0
519194796.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,2,2,4,0.0,9.0
519204939.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,1.0
519236731.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,3,0.0,3.0
519249473.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,1.0
519261492.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,2,0.0,2.0
519262797.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,2,3,0.0,5.0
519263970.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,3,0.0,6.0
519284011.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,1,0.0,1.0
519292368.0,2,Budget_Browsers,"Price-sensitive, largest segment",164.2,164.2,1.0,1,1,1,0.0,0.5
519403613.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,1,1,1,0.0,8.0
519405363.0,0,Efficient_Buyers,"High conversion, moderate spending",0.0,0.0,0.0,2,2,2,1.0,8.0
519409201.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,3.0
519447668.0,1,Premium_Customers,"Highest spending, premium buyers",0.0,0.0,0.0,2,2,1,0.0,4.0
519518092.0,2,Budget_Browsers,"Price-sensitive, largest segment",0.0,0.0,0.0,1,1,3,0.0,7.0
519528062.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,2,2,0.0,5.0
519528230.0,3,Category_Explorers,"Most diverse, high engagement",0.0,0.0,0.0,1,1,1,0.0,2.0
